filename,width,height,class,xmin,ymin,xmax,ymax
212.png,160,60,Ш,32,15,70,46
212.png,160,60,Р,68,12,86,39
212.png,160,60,Х,81,14,95,39
212.png,160,60,С,95,15,110,34
212.png,160,60,Ф,110,17,129,36
483.png,160,60,П,24,5,41,29
483.png,160,60,У,43,4,65,31
483.png,160,60,Д,68,7,92,35
483.png,160,60,Ш,95,12,115,33
483.png,160,60,Т,117,12,134,32
3.png,160,60,О,21,12,41,35
3.png,160,60,Ф,41,7,58,41
3.png,160,60,С,61,12,84,46
3.png,160,60,И,86,11,114,50
3.png,160,60,Л,117,13,147,47
1007.png,160,60,И,32,12,52,43
1007.png,160,60,М,54,15,84,44
1007.png,160,60,З,84,19,100,45
1007.png,160,60,П,97,22,109,47
1007.png,160,60,Т,107,24,126,49
923.png,160,60,П,35,22,51,43
923.png,160,60,А,50,25,70,39
923.png,160,60,М,70,23,88,44
923.png,160,60,С,86,17,100,41
923.png,160,60,К,97,14,115,38
1001.png,160,60,Т,44,16,66,46
1001.png,160,60,Ш,68,21,90,49
1001.png,160,60,У,88,22,105,48
1001.png,160,60,С,101,22,117,45
1001.png,160,60,Е,112,22,125,42
496.png,160,60,И,40,16,66,49
496.png,160,60,Т,69,22,81,43
496.png,160,60,И,81,24,93,43
496.png,160,60,Ш,92,21,108,41
496.png,160,60,С,110,19,126,43
1213.png,160,60,П,29,24,44,44
1213.png,160,60,Ш,44,27,63,46
1213.png,160,60,Ю,64,27,82,51
1213.png,160,60,Х,81,31,103,54
1213.png,160,60,О,102,28,124,53
375.png,160,60,З,38,15,54,44
375.png,160,60,С,57,15,71,39
375.png,160,60,Т,69,15,85,37
375.png,160,60,Ю,83,13,105,34
375.png,160,60,Э,108,15,124,37
221.png,160,60,Ч,35,20,48,41
221.png,160,60,О,49,22,65,43
221.png,160,60,Ж,66,22,85,46
221.png,160,60,В,85,19,102,45
221.png,160,60,О,100,14,123,39
1199.png,160,60,К,24,17,60,49
1199.png,160,60,Л,59,22,76,49
1199.png,160,60,Ф,76,21,100,50
1199.png,160,60,М,98,23,117,46
1199.png,160,60,Я,116,20,132,42
1040.png,160,60,Ж,28,14,53,41
1040.png,160,60,Э,52,7,76,41
1040.png,160,60,Д,75,7,95,40
1040.png,160,60,В,94,7,112,33
1040.png,160,60,Г,115,8,130,30
195.png,160,60,Ю,30,19,47,45
195.png,160,60,Т,47,19,61,43
195.png,160,60,В,64,15,81,44
195.png,160,60,И,80,13,100,41
195.png,160,60,Ж,99,11,127,39
1272.png,160,60,К,32,15,56,37
1272.png,160,60,Н,55,13,77,39
1272.png,160,60,Б,76,17,89,39
1272.png,160,60,Ч,86,20,103,41
1272.png,160,60,М,101,19,123,42
412.png,160,60,Б,39,20,56,43
412.png,160,60,С,55,16,71,39
412.png,160,60,М,71,14,97,41
412.png,160,60,Ч,100,12,116,41
412.png,160,60,С,115,17,131,40
142.png,160,60,О,39,22,56,39
142.png,160,60,Б,56,22,68,39
142.png,160,60,Е,67,22,81,43
142.png,160,60,З,83,20,95,46
142.png,160,60,Ю,96,24,123,46
358.png,160,60,С,39,21,54,40
358.png,160,60,Л,51,20,66,37
358.png,160,60,И,68,16,84,32
358.png,160,60,А,86,14,110,29
358.png,160,60,Р,110,16,124,28
1299.png,160,60,Ч,50,15,73,37
1299.png,160,60,Б,70,14,86,39
1299.png,160,60,Г,81,15,93,37
1299.png,160,60,З,93,19,103,41
1299.png,160,60,Е,101,19,115,41
175.png,160,60,Я,34,18,48,39
175.png,160,60,Ш,51,17,71,39
175.png,160,60,Ю,71,15,86,35
175.png,160,60,Д,85,11,103,35
175.png,160,60,З,104,6,121,27
1226.png,160,60,Т,34,19,50,44
1226.png,160,60,О,47,19,65,44
1226.png,160,60,Э,69,15,89,41
1226.png,160,60,М,88,15,110,43
1226.png,160,60,С,108,18,124,41
1153.png,160,60,А,36,23,56,46
1153.png,160,60,У,57,22,72,45
1153.png,160,60,Л,69,21,87,49
1153.png,160,60,Б,91,17,110,46
1153.png,160,60,Г,111,17,127,44
23.png,160,60,Б,31,14,49,39
23.png,160,60,Л,46,15,69,38
23.png,160,60,Э,64,13,86,35
23.png,160,60,Щ,86,11,115,35
23.png,160,60,Ж,113,15,132,37
548.png,160,60,Ш,32,22,54,39
548.png,160,60,М,56,26,76,43
548.png,160,60,В,78,25,90,46
548.png,160,60,Ю,92,27,112,46
548.png,160,60,А,115,24,129,45
277.png,160,60,Т,34,22,46,37
277.png,160,60,Ш,47,21,64,41
277.png,160,60,М,66,22,86,46
277.png,160,60,Ф,88,20,110,49
277.png,160,60,Э,110,20,129,44
1273.png,160,60,Т,34,19,50,39
1273.png,160,60,Ч,51,19,63,40
1273.png,160,60,Щ,63,20,88,47
1273.png,160,60,С,89,21,110,46
1273.png,160,60,Т,103,24,121,43
990.png,160,60,С,43,10,59,31
990.png,160,60,Щ,58,15,84,35
990.png,160,60,Э,82,18,93,37
990.png,160,60,Р,93,19,106,39
990.png,160,60,О,105,17,122,40
388.png,160,60,Ч,42,17,59,46
388.png,160,60,Ж,63,19,81,41
388.png,160,60,Т,83,22,91,38
388.png,160,60,Л,91,22,107,41
388.png,160,60,У,105,21,121,40
442.png,160,60,П,42,21,57,42
442.png,160,60,Е,59,21,73,40
442.png,160,60,Л,72,24,86,41
442.png,160,60,Т,87,24,98,41
442.png,160,60,С,95,21,112,43
119.png,160,60,Ш,37,19,69,41
119.png,160,60,З,69,22,80,43
119.png,160,60,К,82,22,93,42
119.png,160,60,Н,94,20,110,39
119.png,160,60,Н,110,21,125,40
740.png,160,60,И,43,26,66,51
740.png,160,60,С,64,22,81,50
740.png,160,60,П,81,20,100,46
740.png,160,60,Е,101,18,112,44
740.png,160,60,У,112,19,124,41
466.png,160,60,Т,27,13,42,37
466.png,160,60,И,44,13,66,37
466.png,160,60,Ж,68,12,86,40
466.png,160,60,М,87,16,117,46
466.png,160,60,Е,120,17,137,48
746.png,160,60,И,27,22,42,44
746.png,160,60,Т,44,17,55,44
746.png,160,60,Е,55,15,72,44
746.png,160,60,С,69,7,96,42
746.png,160,60,Ш,100,8,126,41
1267.png,160,60,Е,28,24,44,46
1267.png,160,60,Щ,43,17,72,49
1267.png,160,60,З,74,12,92,48
1267.png,160,60,Э,93,10,112,44
1267.png,160,60,Ю,110,8,128,41
12.png,160,60,Б,27,21,40,41
12.png,160,60,К,40,20,70,47
12.png,160,60,Р,72,24,91,47
12.png,160,60,О,92,22,118,46
12.png,160,60,Т,117,18,134,42
886.png,160,60,Н,24,24,54,60
886.png,160,60,К,57,28,81,60
886.png,160,60,Т,81,27,100,57
886.png,160,60,Д,95,23,116,56
886.png,160,60,Г,117,22,136,49
414.png,160,60,В,34,22,49,44
414.png,160,60,Д,51,22,64,44
414.png,160,60,Щ,63,14,82,38
414.png,160,60,Ю,81,10,102,34
414.png,160,60,А,105,9,130,32
672.png,160,60,В,34,22,45,45
672.png,160,60,Р,47,21,58,45
672.png,160,60,Р,60,12,75,43
672.png,160,60,Ч,79,13,104,44
672.png,160,60,М,108,9,127,42
46.png,160,60,О,28,20,43,44
46.png,160,60,О,42,15,69,47
46.png,160,60,З,71,12,93,51
46.png,160,60,С,93,16,118,47
46.png,160,60,Ч,117,12,133,42
275.png,160,60,П,49,27,69,51
275.png,160,60,Т,71,26,82,48
275.png,160,60,Б,82,27,92,47
275.png,160,60,Е,90,27,102,46
275.png,160,60,Э,98,24,110,46
478.png,160,60,С,30,19,44,34
478.png,160,60,Ш,42,17,64,37
478.png,160,60,Е,68,14,86,37
478.png,160,60,И,89,13,106,38
478.png,160,60,К,111,15,134,35
1.png,160,60,Ж,29,24,57,47
1.png,160,60,Ф,58,23,79,51
1.png,160,60,Т,80,28,94,48
1.png,160,60,О,94,29,110,45
1.png,160,60,Л,110,28,126,48
287.png,160,60,Б,37,7,58,46
287.png,160,60,Т,61,10,83,41
287.png,160,60,К,78,12,93,39
287.png,160,60,Ю,95,12,112,34
287.png,160,60,Д,115,15,128,41
922.png,160,60,З,37,10,56,32
922.png,160,60,Т,54,10,66,30
922.png,160,60,Е,63,12,74,31
922.png,160,60,Щ,74,11,95,39
922.png,160,60,Р,100,10,120,36
140.png,160,60,Щ,32,26,66,47
140.png,160,60,П,66,24,85,44
140.png,160,60,Н,85,21,100,43
140.png,160,60,З,98,19,109,41
140.png,160,60,И,109,19,122,40
621.png,160,60,Ч,32,13,51,37
621.png,160,60,К,52,15,75,39
621.png,160,60,Г,78,15,89,38
621.png,160,60,Ж,91,18,105,40
621.png,160,60,Р,103,25,117,45
867.png,160,60,Ч,34,11,54,38
867.png,160,60,Т,50,10,67,37
867.png,160,60,Ф,63,5,86,35
867.png,160,60,Х,82,2,109,28
867.png,160,60,Я,107,7,127,32
550.png,160,60,Т,40,24,56,44
550.png,160,60,С,55,26,71,46
550.png,160,60,П,71,24,84,46
550.png,160,60,З,85,19,100,45
550.png,160,60,Т,103,18,123,42
153.png,160,60,П,36,25,49,45
153.png,160,60,Ч,52,27,70,47
153.png,160,60,Л,73,26,93,49
153.png,160,60,Н,93,26,111,46
153.png,160,60,Т,108,29,122,44
946.png,160,60,Х,31,8,52,34
946.png,160,60,Ч,54,6,74,35
946.png,160,60,М,71,12,90,41
946.png,160,60,Ю,90,15,115,41
946.png,160,60,З,112,22,131,46
51.png,160,60,К,28,12,45,43
51.png,160,60,Ч,43,17,62,50
51.png,160,60,З,62,21,78,51
51.png,160,60,Ш,79,17,121,51
51.png,160,60,В,122,19,142,50
577.png,160,60,З,20,5,36,29
577.png,160,60,Б,38,1,58,27
577.png,160,60,М,60,4,92,27
577.png,160,60,О,94,9,107,29
577.png,160,60,Щ,107,15,132,35
715.png,160,60,Н,47,23,65,51
715.png,160,60,Х,66,27,79,49
715.png,160,60,Я,78,32,92,51
715.png,160,60,Р,92,26,105,53
715.png,160,60,А,104,24,121,49
976.png,160,60,Т,39,19,56,39
976.png,160,60,М,54,19,73,41
976.png,160,60,Я,71,23,83,42
976.png,160,60,К,82,23,100,44
976.png,160,60,Я,98,24,120,49
673.png,160,60,В,41,23,55,40
673.png,160,60,К,59,20,70,39
673.png,160,60,Г,73,24,81,39
673.png,160,60,Ч,80,20,95,45
673.png,160,60,Т,100,24,121,49
173.png,160,60,П,34,19,50,38
173.png,160,60,Щ,50,20,75,41
173.png,160,60,Ю,72,15,93,39
173.png,160,60,Т,93,15,104,32
173.png,160,60,У,105,17,125,37
73.png,160,60,Д,35,21,52,39
73.png,160,60,О,51,24,68,39
73.png,160,60,К,69,18,93,38
73.png,160,60,В,97,16,110,35
73.png,160,60,Л,110,18,127,34
1054.png,160,60,Ж,21,12,49,35
1054.png,160,60,Щ,47,12,81,41
1054.png,160,60,З,80,12,93,39
1054.png,160,60,Е,93,17,113,43
1054.png,160,60,Ф,115,16,137,47
585.png,160,60,Д,32,19,51,44
585.png,160,60,Г,55,19,70,41
585.png,160,60,П,71,24,87,43
585.png,160,60,Ш,89,24,109,41
585.png,160,60,Г,111,23,125,42
366.png,160,60,Т,43,14,56,29
366.png,160,60,Л,60,19,74,38
366.png,160,60,Ш,74,20,88,42
366.png,160,60,Н,91,25,108,44
366.png,160,60,З,109,25,126,48
1262.png,160,60,Л,34,27,51,48
1262.png,160,60,Ч,51,25,72,49
1262.png,160,60,Х,68,25,88,52
1262.png,160,60,С,87,21,105,51
1262.png,160,60,К,106,25,132,46
717.png,160,60,Ф,42,10,54,35
717.png,160,60,Х,56,15,68,39
717.png,160,60,Г,68,18,82,44
717.png,160,60,П,83,24,95,49
717.png,160,60,Е,95,29,111,52
322.png,160,60,М,32,18,52,35
322.png,160,60,Т,53,21,61,35
322.png,160,60,М,64,21,80,40
322.png,160,60,А,79,22,100,44
322.png,160,60,Ю,100,21,127,44
390.png,160,60,У,51,24,69,46
390.png,160,60,Н,71,22,83,44
390.png,160,60,Б,82,20,93,42
390.png,160,60,З,88,21,100,41
390.png,160,60,З,98,16,117,40
450.png,160,60,О,37,21,53,37
450.png,160,60,Ю,54,20,69,39
450.png,160,60,С,69,21,80,40
450.png,160,60,Ф,80,21,97,42
450.png,160,60,О,101,24,124,41
104.png,160,60,Я,40,21,51,39
104.png,160,60,Х,49,19,64,39
104.png,160,60,Я,66,22,81,44
104.png,160,60,У,82,26,97,45
104.png,160,60,В,100,26,117,49
642.png,160,60,П,37,19,52,41
642.png,160,60,О,51,15,69,37
642.png,160,60,В,66,10,83,36
642.png,160,60,Х,82,10,101,34
642.png,160,60,О,100,10,123,33
760.png,160,60,Г,35,24,54,49
760.png,160,60,Ш,54,22,78,46
760.png,160,60,Б,77,22,90,44
760.png,160,60,М,86,24,108,45
760.png,160,60,С,107,25,127,45
1163.png,160,60,Д,29,21,47,44
1163.png,160,60,О,48,21,59,45
1163.png,160,60,С,61,22,73,48
1163.png,160,60,У,71,22,90,49
1163.png,160,60,Ш,90,24,128,51
167.png,160,60,И,39,19,58,35
167.png,160,60,К,59,21,74,40
167.png,160,60,Р,75,21,88,39
167.png,160,60,К,90,21,108,41
167.png,160,60,Х,108,20,125,40
857.png,160,60,У,37,17,55,36
857.png,160,60,Н,51,15,71,37
857.png,160,60,Г,72,12,86,37
857.png,160,60,Ф,89,15,105,39
857.png,160,60,С,104,23,121,44
43.png,160,60,С,25,15,36,44
43.png,160,60,Я,35,10,60,50
43.png,160,60,Е,59,10,88,50
43.png,160,60,Ю,88,7,111,44
43.png,160,60,Л,108,12,128,40
604.png,160,60,Т,41,24,58,43
604.png,160,60,Ч,59,19,81,47
604.png,160,60,А,81,22,98,47
604.png,160,60,А,99,24,112,49
604.png,160,60,П,113,23,127,44
1212.png,160,60,Ч,32,15,49,36
1212.png,160,60,Ж,47,13,69,37
1212.png,160,60,В,69,12,86,39
1212.png,160,60,Д,86,14,114,46
1212.png,160,60,Т,112,15,133,39
397.png,160,60,Х,38,23,54,39
397.png,160,60,Э,51,19,65,39
397.png,160,60,Ф,68,19,76,39
397.png,160,60,К,75,19,95,42
397.png,160,60,Л,100,19,128,50
835.png,160,60,Ю,37,17,56,43
835.png,160,60,Х,55,19,70,39
835.png,160,60,А,69,19,87,40
835.png,160,60,А,86,18,104,41
835.png,160,60,О,104,20,122,39
836.png,160,60,Щ,32,14,59,32
836.png,160,60,Л,61,18,80,30
836.png,160,60,М,78,18,98,35
836.png,160,60,С,96,17,111,37
836.png,160,60,В,110,17,127,40
338.png,160,60,Ф,35,19,51,42
338.png,160,60,И,55,24,69,40
338.png,160,60,В,72,26,85,41
338.png,160,60,Т,86,27,99,41
338.png,160,60,Ш,98,24,124,44
636.png,160,60,Х,43,25,57,47
636.png,160,60,Е,54,27,68,45
636.png,160,60,К,68,22,88,44
636.png,160,60,Г,90,23,103,44
636.png,160,60,Р,109,23,125,46
1018.png,160,60,С,34,28,51,55
1018.png,160,60,В,50,31,69,57
1018.png,160,60,Т,71,30,87,56
1018.png,160,60,Т,83,28,100,54
1018.png,160,60,Л,98,25,122,54
536.png,160,60,Л,34,29,60,46
536.png,160,60,Л,61,27,78,45
536.png,160,60,У,78,25,90,42
536.png,160,60,О,88,24,102,40
536.png,160,60,Х,101,24,121,42
55.png,160,60,Я,46,25,62,44
55.png,160,60,Р,61,27,71,44
55.png,160,60,З,71,24,80,44
55.png,160,60,Я,81,26,93,47
55.png,160,60,Т,94,27,112,48
832.png,160,60,К,32,21,51,38
832.png,160,60,Р,51,17,60,39
832.png,160,60,О,59,15,71,40
832.png,160,60,Ш,68,8,90,37
832.png,160,60,Т,90,1,118,34
303.png,160,60,Е,36,20,50,41
303.png,160,60,С,49,24,64,41
303.png,160,60,Ф,61,24,78,45
303.png,160,60,Ю,75,28,97,49
303.png,160,60,М,99,30,125,54
13.png,160,60,Щ,27,18,64,50
13.png,160,60,Ч,63,18,83,45
13.png,160,60,И,82,18,98,41
13.png,160,60,В,95,16,107,38
13.png,160,60,Н,104,13,123,35
500.png,160,60,Р,34,32,48,47
500.png,160,60,В,49,27,62,49
500.png,160,60,Т,64,25,81,46
500.png,160,60,Ш,83,24,108,46
500.png,160,60,У,108,26,127,48
1296.png,160,60,Ш,34,17,55,42
1296.png,160,60,Е,57,19,76,46
1296.png,160,60,Э,76,19,97,45
1296.png,160,60,З,95,21,108,49
1296.png,160,60,И,110,25,127,47
1137.png,160,60,Т,37,19,61,45
1137.png,160,60,З,57,18,74,43
1137.png,160,60,Ж,73,18,93,42
1137.png,160,60,Л,90,19,107,41
1137.png,160,60,В,105,20,118,41
552.png,160,60,О,29,19,44,42
552.png,160,60,М,48,22,70,43
552.png,160,60,У,73,20,85,42
552.png,160,60,К,85,22,103,41
552.png,160,60,Щ,102,22,129,39
1283.png,160,60,Т,17,19,30,41
1283.png,160,60,Щ,31,14,61,46
1283.png,160,60,И,66,12,90,44
1283.png,160,60,С,94,14,115,45
1283.png,160,60,Ш,113,14,140,43
1259.png,160,60,Ю,28,15,54,36
1259.png,160,60,О,54,17,73,38
1259.png,160,60,М,70,19,90,41
1259.png,160,60,А,88,22,110,48
1259.png,160,60,С,108,22,123,50
290.png,160,60,С,39,12,55,37
290.png,160,60,Ю,51,10,70,34
290.png,160,60,Э,71,13,86,32
290.png,160,60,П,86,14,103,39
290.png,160,60,Н,104,14,124,41
310.png,160,60,Т,29,12,48,34
310.png,160,60,К,51,12,66,34
310.png,160,60,Ш,66,14,87,38
310.png,160,60,Ф,88,18,103,41
310.png,160,60,Д,102,20,127,45
525.png,160,60,В,30,12,46,37
525.png,160,60,Л,49,12,67,36
525.png,160,60,Г,67,6,86,33
525.png,160,60,П,81,4,110,31
525.png,160,60,Г,112,5,129,27
272.png,160,60,У,30,13,49,36
272.png,160,60,Б,49,14,69,41
272.png,160,60,П,72,12,93,44
272.png,160,60,З,95,11,111,42
272.png,160,60,А,112,19,130,44
1228.png,160,60,Ф,32,1,63,34
1228.png,160,60,Т,64,4,84,29
1228.png,160,60,Ю,86,10,102,33
1228.png,160,60,Я,102,15,115,39
1228.png,160,60,В,110,20,125,42
87.png,160,60,И,34,17,64,49
87.png,160,60,Т,65,15,86,48
87.png,160,60,С,83,11,97,46
87.png,160,60,У,95,10,107,41
87.png,160,60,Ч,107,12,127,37
649.png,160,60,А,39,22,51,39
649.png,160,60,У,48,22,68,42
649.png,160,60,Р,64,17,85,45
649.png,160,60,А,87,16,103,41
649.png,160,60,У,100,15,120,39
652.png,160,60,Т,37,23,53,44
652.png,160,60,Е,57,24,73,43
652.png,160,60,Х,73,22,89,42
652.png,160,60,Б,89,19,101,40
652.png,160,60,Ч,103,19,117,36
69.png,160,60,Д,37,20,53,49
69.png,160,60,Н,54,17,67,42
69.png,160,60,Ю,69,6,96,41
69.png,160,60,У,95,8,112,40
69.png,160,60,К,111,10,123,34
1100.png,160,60,С,38,17,54,41
1100.png,160,60,В,54,18,67,41
1100.png,160,60,З,68,21,80,41
1100.png,160,60,З,80,23,94,43
1100.png,160,60,Ш,91,19,117,39
339.png,160,60,П,29,34,56,56
339.png,160,60,Щ,60,29,93,53
339.png,160,60,С,92,24,108,49
339.png,160,60,Т,105,23,117,42
339.png,160,60,С,115,19,130,40
535.png,160,60,Щ,27,21,51,47
535.png,160,60,Е,50,16,65,42
535.png,160,60,Л,67,16,92,41
535.png,160,60,И,95,15,112,35
535.png,160,60,Ю,111,14,130,34
193.png,160,60,Ю,12,14,33,42
193.png,160,60,Щ,36,13,78,55
193.png,160,60,У,77,12,114,53
193.png,160,60,Ф,114,17,132,51
193.png,160,60,Н,132,22,144,47
488.png,160,60,П,27,22,42,53
488.png,160,60,З,42,17,56,54
488.png,160,60,Ш,60,15,93,46
488.png,160,60,М,95,12,110,39
488.png,160,60,У,110,15,128,40
931.png,160,60,Щ,27,18,54,46
931.png,160,60,И,58,15,84,44
931.png,160,60,Л,82,17,100,41
931.png,160,60,А,98,19,113,39
931.png,160,60,Я,110,19,127,41
409.png,160,60,Л,32,27,51,48
409.png,160,60,И,54,24,73,46
409.png,160,60,Ф,72,22,88,49
409.png,160,60,У,86,22,111,50
409.png,160,60,И,111,18,132,47
1076.png,160,60,З,29,17,47,46
1076.png,160,60,Ф,50,18,73,48
1076.png,160,60,Х,72,23,89,49
1076.png,160,60,А,87,24,110,49
1076.png,160,60,Л,110,27,131,49
476.png,160,60,Ю,35,21,54,41
476.png,160,60,М,55,21,71,44
476.png,160,60,Б,70,21,82,46
476.png,160,60,Т,85,26,101,46
476.png,160,60,Ю,100,26,123,49
809.png,160,60,М,35,11,58,36
809.png,160,60,Т,54,6,68,33
809.png,160,60,С,64,2,81,30
809.png,160,60,О,83,1,102,27
809.png,160,60,М,102,4,125,34
526.png,160,60,Л,44,23,56,39
526.png,160,60,Б,57,22,70,43
526.png,160,60,У,68,26,79,42
526.png,160,60,Я,78,25,92,48
526.png,160,60,Я,93,26,112,53
614.png,160,60,Я,39,18,54,39
614.png,160,60,М,56,15,73,37
614.png,160,60,З,71,12,84,35
614.png,160,60,С,84,9,100,32
614.png,160,60,З,101,8,115,32
1117.png,160,60,Т,34,24,52,47
1117.png,160,60,Р,49,25,65,46
1117.png,160,60,И,64,32,83,52
1117.png,160,60,Л,84,34,109,56
1117.png,160,60,Я,110,29,129,52
969.png,160,60,Т,34,20,54,41
969.png,160,60,Ж,51,21,68,41
969.png,160,60,Н,64,16,77,39
969.png,160,60,М,75,10,89,32
969.png,160,60,С,88,2,112,29
1102.png,160,60,С,39,19,55,41
1102.png,160,60,В,55,19,67,41
1102.png,160,60,З,68,22,80,41
1102.png,160,60,З,80,23,94,42
1102.png,160,60,Ш,93,16,118,37
1119.png,160,60,У,32,22,49,47
1119.png,160,60,Л,43,19,61,46
1119.png,160,60,П,60,10,86,39
1119.png,160,60,М,86,13,114,40
1119.png,160,60,Ч,113,14,127,34
437.png,160,60,Г,39,28,54,50
437.png,160,60,У,54,27,76,51
437.png,160,60,Э,76,27,88,49
437.png,160,60,И,92,24,104,45
437.png,160,60,Ю,105,22,121,41
864.png,160,60,Т,47,15,61,37
864.png,160,60,П,61,17,71,41
864.png,160,60,О,70,19,86,41
864.png,160,60,И,88,19,103,42
864.png,160,60,Б,105,19,120,43
724.png,160,60,Д,36,25,52,55
724.png,160,60,Ч,54,19,77,49
724.png,160,60,С,72,21,90,49
724.png,160,60,Я,84,18,103,46
724.png,160,60,Б,106,15,123,44
424.png,160,60,Ф,39,20,49,42
424.png,160,60,П,51,17,61,41
424.png,160,60,Я,60,13,75,36
424.png,160,60,Б,77,10,98,36
424.png,160,60,И,102,10,123,37
1284.png,160,60,С,33,24,50,51
1284.png,160,60,Л,47,26,68,53
1284.png,160,60,Е,66,32,81,54
1284.png,160,60,Ш,83,30,109,54
1284.png,160,60,П,110,25,127,51
748.png,160,60,А,37,22,51,39
748.png,160,60,Н,48,16,66,39
748.png,160,60,Т,65,10,86,37
748.png,160,60,И,87,12,105,37
748.png,160,60,Р,108,10,125,35
341.png,160,60,Г,43,32,59,50
341.png,160,60,С,60,34,78,50
341.png,160,60,Ф,79,25,95,49
341.png,160,60,Е,94,24,105,42
341.png,160,60,Б,104,19,118,40
959.png,160,60,О,37,29,58,51
959.png,160,60,Г,60,30,78,49
959.png,160,60,Т,78,30,90,49
959.png,160,60,Ш,90,29,106,48
959.png,160,60,Р,107,25,125,46
228.png,160,60,Ю,39,19,60,37
228.png,160,60,Э,57,20,73,37
228.png,160,60,А,73,20,95,37
228.png,160,60,Е,92,21,105,38
228.png,160,60,Е,103,18,120,39
888.png,160,60,С,32,23,47,48
888.png,160,60,С,44,24,59,49
888.png,160,60,П,57,24,80,51
888.png,160,60,Ю,76,22,97,52
888.png,160,60,Л,98,29,124,59
1048.png,160,60,Ф,36,19,59,49
1048.png,160,60,Д,58,25,83,54
1048.png,160,60,Т,78,28,97,49
1048.png,160,60,Т,97,26,115,46
1048.png,160,60,И,112,23,127,44
59.png,160,60,О,25,14,57,45
59.png,160,60,Л,59,15,84,48
59.png,160,60,Я,84,16,105,44
59.png,160,60,Я,103,18,115,39
59.png,160,60,А,113,19,126,38
400.png,160,60,М,30,25,53,46
400.png,160,60,С,58,26,72,46
400.png,160,60,Щ,76,29,99,44
400.png,160,60,Н,97,27,110,45
400.png,160,60,Б,109,26,126,44
797.png,160,60,Д,33,19,52,45
797.png,160,60,Б,51,19,73,45
797.png,160,60,А,72,22,91,47
797.png,160,60,О,90,25,112,49
797.png,160,60,Б,114,22,132,49
АНОЕБ.png,160,60,А,32,27,53,51
АНОЕБ.png,160,60,Н,54,24,68,47
АНОЕБ.png,160,60,О,67,19,90,49
АНОЕБ.png,160,60,Е,93,18,116,47
АНОЕБ.png,160,60,Б,117,15,133,46
464.png,160,60,Ж,34,17,55,34
464.png,160,60,Я,56,15,73,33
464.png,160,60,Б,73,15,88,33
464.png,160,60,Ж,89,18,110,36
464.png,160,60,А,110,20,125,41
555.png,160,60,Р,37,27,54,50
555.png,160,60,П,56,27,74,50
555.png,160,60,Ж,76,24,94,48
555.png,160,60,О,95,23,108,42
555.png,160,60,М,108,22,121,39
48.png,160,60,Ш,28,20,53,39
48.png,160,60,К,53,23,73,44
48.png,160,60,Л,72,29,86,48
48.png,160,60,С,85,30,99,50
48.png,160,60,Ш,98,29,128,51
120.png,160,60,Ш,27,11,56,34
120.png,160,60,Х,57,12,76,32
120.png,160,60,В,76,12,86,31
120.png,160,60,М,86,12,100,29
120.png,160,60,Щ,102,8,132,37
177.png,160,60,Я,37,15,51,37
177.png,160,60,И,54,20,66,35
177.png,160,60,Ш,64,19,88,39
177.png,160,60,В,90,16,106,39
177.png,160,60,Ж,106,16,131,39
1098.png,160,60,М,33,17,69,50
1098.png,160,60,П,70,22,83,44
1098.png,160,60,Ч,81,17,93,42
1098.png,160,60,Л,88,19,107,40
1098.png,160,60,Е,105,19,120,38
348.png,160,60,А,27,18,55,41
348.png,160,60,Ч,58,13,76,41
348.png,160,60,Ж,76,11,99,39
348.png,160,60,Х,101,13,114,38
348.png,160,60,Х,113,17,127,38
957.png,160,60,У,39,22,56,49
957.png,160,60,Г,55,25,66,45
957.png,160,60,Ш,66,29,86,48
957.png,160,60,В,86,28,105,51
957.png,160,60,У,103,28,128,51
667.png,160,60,К,39,15,61,35
667.png,160,60,А,61,15,81,37
667.png,160,60,Н,82,16,96,37
667.png,160,60,Т,97,17,105,39
667.png,160,60,И,108,19,119,39
91.png,160,60,Х,31,12,45,32
91.png,160,60,Щ,46,10,71,33
91.png,160,60,Ч,70,10,90,35
91.png,160,60,Б,90,8,107,37
91.png,160,60,А,108,10,135,35
1078.png,160,60,М,26,22,49,46
1078.png,160,60,К,51,22,69,46
1078.png,160,60,Щ,67,15,90,46
1078.png,160,60,Н,92,10,111,41
1078.png,160,60,Э,108,9,125,37
97.png,160,60,А,22,15,36,43
97.png,160,60,О,37,10,64,39
97.png,160,60,Р,71,9,90,39
97.png,160,60,Д,87,10,109,43
97.png,160,60,Щ,112,12,136,38
534.png,160,60,Т,39,29,56,47
534.png,160,60,Г,58,26,71,49
534.png,160,60,Б,72,22,93,48
534.png,160,60,С,91,19,108,46
534.png,160,60,Ф,107,17,122,44
148.png,160,60,Н,42,12,59,37
148.png,160,60,М,57,9,73,32
148.png,160,60,Я,72,10,87,28
148.png,160,60,У,86,10,98,30
148.png,160,60,Ю,98,7,123,32
1010.png,160,60,Г,36,22,54,44
1010.png,160,60,В,54,24,72,49
1010.png,160,60,С,75,23,93,51
1010.png,160,60,Э,92,22,107,47
1010.png,160,60,Н,107,21,124,45
772.png,160,60,И,29,21,52,51
772.png,160,60,Щ,56,25,81,51
772.png,160,60,М,84,24,106,47
772.png,160,60,Э,106,19,119,44
772.png,160,60,Т,117,22,132,41
76.png,160,60,Т,39,14,56,35
76.png,160,60,Л,56,13,70,36
76.png,160,60,Ф,71,16,82,41
