filename,width,height,class,xmin,ymin,xmax,ymax
437.png,160,60,Т,39,25,59,44
437.png,160,60,Ш,59,22,82,39
437.png,160,60,Х,80,21,98,43
437.png,160,60,Ф,98,23,120,44
437.png,160,60,Б,120,22,146,44
424.png,160,60,Р,24,24,39,40
424.png,160,60,Ж,39,26,63,41
424.png,160,60,І,61,25,71,42
424.png,160,60,Э,70,21,92,42
424.png,160,60,Э,92,18,112,41
424.png,160,60,Б,114,11,131,35
341.png,160,60,Б,23,22,41,42
341.png,160,60,І,37,23,47,41
341.png,160,60,М,47,21,74,44
341.png,160,60,К,74,19,93,45
341.png,160,60,З,94,19,112,47
341.png,160,60,О,115,21,138,46
228.png,160,60,Б,23,24,43,45
228.png,160,60,Ғ,44,25,64,44
228.png,160,60,К,64,24,81,42
228.png,160,60,Х,81,24,95,40
228.png,160,60,З,94,24,108,40
228.png,160,60,И,107,25,127,42
1048.png,160,60,Ң,30,17,50,44
400.png,160,60,І,16,20,31,43
400.png,160,60,Н,29,23,48,45
400.png,160,60,Т,47,22,66,49
400.png,160,60,Х,67,21,94,53
400.png,160,60,Т,95,20,117,51
400.png,160,60,Х,120,23,141,48
464.png,160,60,О,14,22,39,45
464.png,160,60,К,42,20,68,45
464.png,160,60,М,69,20,98,44
464.png,160,60,П,100,22,115,39
464.png,160,60,І,115,20,121,40
464.png,160,60,Т,120,19,133,38
555.png,160,60,Ә,79,21,97,39
120.png,160,60,У,22,21,40,38
120.png,160,60,Ә,38,19,59,36
120.png,160,60,Р,62,17,80,35
120.png,160,60,Н,84,18,102,34
120.png,160,60,К,103,20,119,34
120.png,160,60,Я,117,21,135,37
177.png,160,60,С,26,14,51,38
177.png,160,60,Р,52,14,70,37
177.png,160,60,Ғ,71,19,87,38
177.png,160,60,Б,89,22,103,38
177.png,160,60,Б,103,25,115,39
177.png,160,60,Э,114,24,131,39
348.png,160,60,Н,14,18,32,35
348.png,160,60,М,34,17,57,37
348.png,160,60,Ю,54,18,78,42
348.png,160,60,Ң,78,23,102,46
348.png,160,60,З,103,19,125,44
348.png,160,60,Н,125,17,148,42
1078.png,160,60,Л,15,20,38,36
1078.png,160,60,М,38,21,64,37
1078.png,160,60,Ғ,64,20,79,39
1078.png,160,60,Ш,79,19,107,37
1078.png,160,60,Р,107,16,123,40
1078.png,160,60,Е,124,20,143,40
534.png,160,60,Ө,68,12,96,36
148.png,160,60,Е,15,20,32,35
148.png,160,60,Ұ,31,17,50,32
148.png,160,60,О,52,18,75,32
148.png,160,60,Щ,75,20,102,39
148.png,160,60,О,103,20,122,37
148.png,160,60,Р,124,23,140,37
114.png,160,60,Ш,17,17,48,38
114.png,160,60,Ә,51,18,67,38
114.png,160,60,П,65,22,88,43
114.png,160,60,И,86,26,108,45
114.png,160,60,Т,104,30,127,46
114.png,160,60,Б,127,29,150,46
139.png,160,60,Ә,16,25,38,40
139.png,160,60,Д,38,24,59,42
139.png,160,60,А,57,20,76,35
139.png,160,60,Я,78,19,98,35
139.png,160,60,Ю,98,18,127,34
139.png,160,60,Г,127,21,143,35
438.png,160,60,О,20,21,43,41
438.png,160,60,Х,43,21,65,40
438.png,160,60,И,65,21,80,37
438.png,160,60,С,79,16,95,34
438.png,160,60,І,96,16,104,33
438.png,160,60,Щ,106,14,141,34
125.png,160,60,У,11,25,36,45
125.png,160,60,С,37,23,61,47
125.png,160,60,Ғ,61,25,80,46
125.png,160,60,Ш,77,23,108,42
125.png,160,60,Л,108,21,122,37
125.png,160,60,З,122,20,136,37
251.png,160,60,Ә,22,19,41,36
251.png,160,60,Г,40,21,51,37
251.png,160,60,Н,52,23,76,41
251.png,160,60,У,71,26,90,45
251.png,160,60,О,93,26,118,47
251.png,160,60,Е,120,26,140,48
484.png,160,60,Ч,20,24,39,41
484.png,160,60,Н,40,24,58,40
484.png,160,60,Ұ,58,21,73,39
484.png,160,60,Ж,70,24,104,43
484.png,160,60,У,103,25,124,40
484.png,160,60,П,123,23,141,39
451.png,160,60,Я,11,24,38,46
451.png,160,60,Ұ,36,22,59,46
451.png,160,60,О,58,18,93,46
451.png,160,60,У,93,21,107,41
451.png,160,60,Т,106,20,119,38
451.png,160,60,Д,117,18,135,40
376.png,160,60,Ч,23,15,41,32
376.png,160,60,Ғ,37,15,53,37
376.png,160,60,К,53,16,78,39
376.png,160,60,Я,76,20,103,42
376.png,160,60,У,99,18,117,44
376.png,160,60,З,118,22,134,45
178.png,160,60,Ғ,14,23,27,41
178.png,160,60,Л,28,25,51,45
178.png,160,60,А,51,23,80,47
178.png,160,60,З,78,23,96,46
178.png,160,60,И,97,22,126,44
178.png,160,60,Ф,126,22,147,38
327.png,160,60,Ұ,18,22,41,39
327.png,160,60,Т,43,24,56,41
327.png,160,60,С,57,23,73,44
327.png,160,60,У,71,23,88,44
327.png,160,60,М,93,22,121,45
327.png,160,60,Т,122,19,139,47
235.png,160,60,Д,10,24,25,44
235.png,160,60,Ж,23,18,58,42
235.png,160,60,Ә,57,15,93,43
235.png,160,60,Д,97,21,118,44
235.png,160,60,П,116,21,130,40
235.png,160,60,Л,127,20,143,39
282.png,160,60,Д,12,16,37,36
282.png,160,60,Д,35,15,57,35
282.png,160,60,П,57,14,76,29
282.png,160,60,Ң,77,14,97,33
282.png,160,60,Р,98,12,118,32
282.png,160,60,М,119,13,148,31
419.png,160,60,К,18,20,39,39
419.png,160,60,В,39,19,59,40
419.png,160,60,Ң,59,19,79,39
419.png,160,60,И,79,20,95,36
419.png,160,60,Н,95,20,116,42
419.png,160,60,В,118,21,138,43
532.png,160,60,Ө,39,6,69,28
436.png,160,60,И,16,25,44,47
436.png,160,60,С,45,22,72,49
436.png,160,60,Ә,72,24,95,45
436.png,160,60,Я,93,23,109,44
436.png,160,60,Г,107,20,119,43
436.png,160,60,Т,119,19,134,39
266.png,160,60,Х,19,19,33,36
266.png,160,60,Е,33,19,50,36
266.png,160,60,Ң,50,18,73,38
266.png,160,60,Ф,73,22,102,35
266.png,160,60,Ф,102,20,120,34
266.png,160,60,О,120,20,138,36
331.png,160,60,И,21,10,46,34
331.png,160,60,И,50,11,71,35
331.png,160,60,Ұ,72,11,87,33
331.png,160,60,Д,89,14,107,38
331.png,160,60,Т,104,15,120,33
331.png,160,60,В,120,18,137,37
522.png,160,60,Ұ,19,23,39,45
194.png,160,60,Е,22,22,36,39
194.png,160,60,Ю,36,23,60,40
194.png,160,60,И,60,20,80,41
194.png,160,60,І,79,16,91,39
194.png,160,60,Т,92,15,115,37
194.png,160,60,О,115,15,143,36
1041.png,160,60,Ғ,35,15,48,40
216.png,160,60,С,10,9,36,27
216.png,160,60,Ә,39,10,63,27
216.png,160,60,Ш,64,15,89,35
216.png,160,60,Ф,88,21,104,38
216.png,160,60,А,105,22,123,39
216.png,160,60,А,124,22,143,39
434.png,160,60,Т,26,21,39,38
434.png,160,60,Я,39,23,56,41
434.png,160,60,Б,53,22,67,42
434.png,160,60,С,66,17,90,43
434.png,160,60,Ү,88,15,116,42
434.png,160,60,Н,117,10,144,41
546.png,160,60,Қ,19,24,40,48
439.png,160,60,Ч,18,22,40,42
439.png,160,60,Қ,39,25,58,47
439.png,160,60,Т,54,26,70,44
439.png,160,60,Ч,68,25,88,44
439.png,160,60,Я,88,22,108,46
439.png,160,60,Щ,111,25,148,46
449.png,160,60,Ө,21,21,43,39
449.png,160,60,П,41,19,57,39
449.png,160,60,Б,55,16,73,35
449.png,160,60,Э,70,13,91,35
449.png,160,60,Э,91,11,118,31
449.png,160,60,Л,119,12,150,35
149.png,160,60,М,8,16,29,37
149.png,160,60,Х,27,12,59,38
149.png,160,60,Ү,56,11,91,40
149.png,160,60,Т,89,10,108,37
149.png,160,60,Д,107,16,124,41
149.png,160,60,М,121,17,141,37
382.png,160,60,У,6,19,22,36
382.png,160,60,Ю,22,22,50,42
382.png,160,60,У,50,25,74,44
382.png,160,60,Ш,77,25,104,43
382.png,160,60,Ә,106,19,122,38
382.png,160,60,Щ,121,17,152,38
506.png,160,60,Ұ,63,14,83,33
307.png,160,60,П,19,23,42,41
307.png,160,60,Ұ,44,22,61,41
307.png,160,60,Ф,63,20,82,38
307.png,160,60,Н,83,19,100,37
307.png,160,60,Г,100,15,118,38
307.png,160,60,Э,118,12,138,40
129.png,160,60,И,14,17,31,35
129.png,160,60,Ф,32,13,55,31
129.png,160,60,З,57,11,81,30
129.png,160,60,Г,83,12,101,30
129.png,160,60,Ә,102,12,124,32
129.png,160,60,И,125,16,144,36
209.png,160,60,С,21,27,45,47
209.png,160,60,У,44,26,66,46
209.png,160,60,Ү,65,25,82,42
209.png,160,60,Щ,81,24,101,42
209.png,160,60,Х,98,23,119,42
209.png,160,60,Р,118,23,138,42
294.png,160,60,І,26,21,34,37
294.png,160,60,Е,36,20,47,38
294.png,160,60,У,47,21,61,37
294.png,160,60,Щ,60,16,92,37
294.png,160,60,В,93,11,114,31
294.png,160,60,Т,114,12,135,30
1026.png,160,60,Ә,9,13,25,43
1016.png,160,60,І,44,21,53,49
342.png,160,60,О,29,24,51,45
342.png,160,60,С,55,24,77,45
342.png,160,60,Е,77,21,89,41
342.png,160,60,І,89,18,98,40
342.png,160,60,З,98,17,112,41
342.png,160,60,Р,112,18,127,42
100.png,160,60,Ә,20,12,47,37
100.png,160,60,О,50,13,77,34
100.png,160,60,Р,78,14,94,35
100.png,160,60,С,95,19,109,37
100.png,160,60,К,108,21,118,39
100.png,160,60,Е,119,21,139,39
247.png,160,60,Т,22,21,39,35
247.png,160,60,П,42,21,59,38
247.png,160,60,Э,60,22,75,38
247.png,160,60,К,73,25,89,41
247.png,160,60,Қ,88,26,110,48
247.png,160,60,П,110,27,136,46
164.png,160,60,Ю,1,22,30,44
164.png,160,60,Ю,30,18,61,46
164.png,160,60,Ө,64,16,100,45
164.png,160,60,С,105,14,127,45
164.png,160,60,Т,126,15,142,39
164.png,160,60,Т,141,16,155,35
281.png,160,60,Ө,6,21,28,36
281.png,160,60,О,30,21,50,36
281.png,160,60,Т,49,18,65,37
281.png,160,60,Ж,62,15,89,35
281.png,160,60,Ю,90,14,125,38
281.png,160,60,Щ,127,18,154,41
156.png,160,60,З,21,23,33,39
156.png,160,60,Р,32,24,48,41
156.png,160,60,Ү,51,21,73,39
156.png,160,60,Ж,74,21,106,40
156.png,160,60,Л,105,25,124,43
156.png,160,60,З,124,22,140,41
284.png,160,60,И,18,21,35,38
284.png,160,60,Х,32,21,47,38
284.png,160,60,Д,45,20,72,45
284.png,160,60,Ұ,71,19,96,43
284.png,160,60,Я,95,22,113,43
284.png,160,60,Ж,112,22,144,43
507.png,160,60,Ң,52,20,70,38
215.png,160,60,Э,23,24,41,38
215.png,160,60,С,42,27,56,41
215.png,160,60,Р,55,27,69,43
215.png,160,60,Г,72,24,90,44
215.png,160,60,Ұ,89,22,111,45
215.png,160,60,М,114,24,142,44
554.png,160,60,Қ,59,23,82,43
356.png,160,60,Щ,19,17,47,40
356.png,160,60,Қ,43,21,66,44
356.png,160,60,Г,64,23,76,42
356.png,160,60,У,77,26,94,46
356.png,160,60,П,98,24,118,44
356.png,160,60,П,116,21,141,45
161.png,160,60,Р,20,18,36,38
161.png,160,60,О,36,18,55,38
161.png,160,60,Х,54,16,83,42
161.png,160,60,Я,81,17,108,42
161.png,160,60,Ғ,106,17,122,40
161.png,160,60,Г,123,17,137,38
283.png,160,60,Ф,21,21,41,35
283.png,160,60,Я,38,18,59,34
283.png,160,60,І,59,17,68,30
283.png,160,60,Д,67,18,95,33
283.png,160,60,Щ,93,18,122,37
283.png,160,60,С,120,20,138,38
296.png,160,60,Щ,8,16,37,45
296.png,160,60,Ә,38,14,63,39
296.png,160,60,Я,62,14,77,35
296.png,160,60,С,79,14,99,35
296.png,160,60,Э,100,14,121,34
296.png,160,60,Щ,122,15,155,38
369.png,160,60,І,19,21,29,35
369.png,160,60,С,27,19,41,35
369.png,160,60,З,42,17,57,36
369.png,160,60,М,57,15,86,31
369.png,160,60,Ю,87,12,118,32
369.png,160,60,П,120,11,143,35
491.png,160,60,Э,15,26,37,46
491.png,160,60,Х,35,30,64,48
491.png,160,60,Т,61,31,86,49
491.png,160,60,Г,83,27,101,49
491.png,160,60,Ә,102,24,121,46
491.png,160,60,Т,122,22,137,42
499.png,160,60,Д,15,19,35,43
499.png,160,60,З,33,20,49,44
499.png,160,60,Ж,50,20,80,42
499.png,160,60,Ү,80,19,99,40
499.png,160,60,А,97,18,119,39
499.png,160,60,Ш,121,17,147,39
395.png,160,60,Х,17,19,38,42
395.png,160,60,І,37,20,48,42
395.png,160,60,У,46,18,68,42
395.png,160,60,Т,68,19,90,41
395.png,160,60,Д,89,20,116,46
395.png,160,60,У,114,21,136,44
126.png,160,60,Ж,7,21,45,47
126.png,160,60,Л,44,23,71,46
126.png,160,60,Б,73,22,92,45
126.png,160,60,Д,88,19,114,47
126.png,160,60,Ә,114,17,130,36
126.png,160,60,Р,131,17,141,34
345.png,160,60,Р,31,15,48,37
345.png,160,60,Г,48,13,66,37
345.png,160,60,І,65,12,74,35
345.png,160,60,П,75,12,92,34
345.png,160,60,С,92,13,111,38
345.png,160,60,С,114,11,134,38
0.png,160,60,К,14,19,30,39
0.png,160,60,Э,31,21,46,38
0.png,160,60,Щ,48,21,77,44
0.png,160,60,Ю,78,19,105,42
0.png,160,60,Қ,104,15,124,39
0.png,160,60,И,125,15,150,33
539.png,160,60,Ә,73,13,93,37
357.png,160,60,Ғ,19,13,37,33
357.png,160,60,Р,36,14,53,32
357.png,160,60,З,54,10,73,30
357.png,160,60,Т,76,10,99,27
357.png,160,60,Э,97,7,122,30
357.png,160,60,Х,119,12,142,35
490.png,160,60,Н,6,21,33,44
490.png,160,60,Т,30,21,54,46
490.png,160,60,Ң,54,22,87,49
490.png,160,60,И,88,22,110,45
490.png,160,60,Щ,109,20,126,40
490.png,160,60,Г,126,19,140,39
463.png,160,60,Р,19,25,36,38
463.png,160,60,Ю,39,23,66,38
463.png,160,60,Ш,67,20,95,40
463.png,160,60,С,96,20,114,38
463.png,160,60,І,113,20,121,39
463.png,160,60,З,121,20,137,38
219.png,160,60,В,10,17,28,36
219.png,160,60,Ө,27,14,53,34
219.png,160,60,С,53,14,73,39
219.png,160,60,Ю,72,16,113,42
219.png,160,60,Т,111,19,129,43
219.png,160,60,Т,126,24,144,44
293.png,160,60,Т,15,31,46,49
293.png,160,60,Ч,45,28,65,50
293.png,160,60,Ч,66,26,90,50
293.png,160,60,Ө,92,26,110,46
293.png,160,60,Я,109,25,124,43
293.png,160,60,У,122,22,135,42
248.png,160,60,З,23,20,40,38
248.png,160,60,Қ,43,21,59,40
248.png,160,60,Н,60,21,79,36
248.png,160,60,Я,78,21,96,36
248.png,160,60,Е,98,20,114,37
248.png,160,60,Н,114,21,134,37
503.png,160,60,Ө,15,13,41,33
1033.png,160,60,І,57,10,66,40
413.png,160,60,Ш,2,14,38,44
413.png,160,60,Қ,37,12,71,49
413.png,160,60,И,72,12,104,46
413.png,160,60,С,105,15,123,39
413.png,160,60,Р,122,15,134,38
413.png,160,60,Т,133,17,145,37
218.png,160,60,Х,11,21,28,34
218.png,160,60,О,30,18,56,33
218.png,160,60,У,59,13,76,34
218.png,160,60,Н,78,15,101,33
218.png,160,60,Ү,103,16,119,33
218.png,160,60,Ж,121,20,145,36
201.png,160,60,Ң,22,21,40,40
201.png,160,60,Т,40,20,53,36
201.png,160,60,А,52,23,72,40
201.png,160,60,П,70,25,90,44
201.png,160,60,Ф,92,25,119,45
201.png,160,60,С,121,25,145,44
336.png,160,60,У,18,19,35,38
336.png,160,60,С,34,17,46,35
336.png,160,60,Ң,46,15,60,41
336.png,160,60,Ю,60,13,101,41
336.png,160,60,З,106,13,128,42
336.png,160,60,У,128,12,148,44
299.png,160,60,И,13,21,29,40
299.png,160,60,Ә,30,22,49,40
299.png,160,60,М,50,22,76,43
299.png,160,60,Д,76,20,100,43
299.png,160,60,В,101,17,127,37
299.png,160,60,Т,128,16,151,35
1086.png,160,60,Т,27,19,46,39
1086.png,160,60,С,44,15,67,38
1086.png,160,60,І,65,14,74,40
1086.png,160,60,Я,73,16,86,40
1086.png,160,60,Э,87,15,104,36
1086.png,160,60,О,105,15,130,33
346.png,160,60,Ғ,20,21,36,41
346.png,160,60,Щ,35,23,70,42
346.png,160,60,И,68,21,84,37
346.png,160,60,Г,85,19,100,38
346.png,160,60,С,100,17,118,38
346.png,160,60,О,117,14,140,36
